2016-02-22 22:27:56,b'RT @The1stBAT: The PG version of #Deadpoolmovie @VancityReynolds #The1stBAT https://t.co/QlWHE30QEN',0
2016-02-22 22:19:15,"b'RT @FlicksCity: ALL #Deadpool easter eggs, #Marvel #XMen Spider-Man &amp; Green Lantern references + post-credits https://t.co/NLLzAgt8Wg #Dead\xe2\x80\xa6'",0
2016-02-22 22:14:52,b'RT @BlackPressMedia: B.C. movie tax breaks under scrutiny https://t.co/kmNZYb4P48 #bcpoli #DeadpoolMovie https://t.co/jpMxMP9nkM',0
2016-02-22 22:14:34,b'B.C. movie tax breaks under scrutiny https://t.co/kmNZYb4P48 #bcpoli #DeadpoolMovie https://t.co/jpMxMP9nkM',0
2016-02-22 22:02:34,"b""RT @TheHeungWeiLo: Debating if I should watch #DeadpoolMovie again\n\nHahaha. There was no debate silly! It's on like Donkey Kong dot com htt\xe2\x80\xa6""",0
2016-02-22 21:47:56,b'RT @The1stBAT: The PG version of #Deadpoolmovie @VancityReynolds #The1stBAT https://t.co/QlWHE30QEN',0
2016-02-22 21:42:55,b'RT @GhanaSingsNet: #deadpool is the best #lovestory of all time.\n\n#comic #comics #deadpoolmovie #deadpoolcosplay #deadpoetssociety #lo\xe2\x80\xa6 htt\xe2\x80\xa6',0
2016-02-22 21:40:29,b'RT @thebestofmarvel: Marvel actors praising #DeadpoolMovie ! https://t.co/nAcgqFtcZF',0
2016-02-22 21:38:46,"b""RT @reeldudereviews: It's everything we dreamed and more. #Deadpool review is live! https://t.co/nO8Xc3PB6n #DeadpoolMovie https://t.co/wBm\xe2\x80\xa6""",0
2016-02-22 21:33:14,b'RT @The1stBAT: The PG version of #Deadpoolmovie @VancityReynolds #The1stBAT https://t.co/QlWHE30QEN',0
2016-02-22 21:29:31,b'RT @JakePortis: Deadpool is bloody hilarious ... Great laugh ! You must watch it for bants ... #DeadpoolMovie #Ad',0
2016-02-22 21:28:50,b'RT @The1stBAT: The PG version of #Deadpoolmovie @VancityReynolds #The1stBAT https://t.co/QlWHE30QEN',0
2016-02-22 21:27:38,"b""RT @AUfan1983: So I've seen #DeadpoolMovie 3 times..Its just as funny as it was the first time.  Definitely one of the best comic movies.""",0
2016-02-22 21:24:00,b'RT @The1stBAT: The PG version of #Deadpoolmovie @VancityReynolds #The1stBAT https://t.co/QlWHE30QEN',0
2016-02-22 21:19:35,b'RT @The1stBAT: The PG version of #Deadpoolmovie @VancityReynolds #The1stBAT https://t.co/QlWHE30QEN',0
2016-02-22 21:14:41,b'#deadpool is the best #lovestory of all time.\n\n#comic #comics #deadpoolmovie #deadpoolcosplay #deadpoetssociety #lo\xe2\x80\xa6 https://t.co/HN3235JZQj',1
2016-02-22 21:09:16,b'RT @The1stBAT: The PG version of #Deadpoolmovie @VancityReynolds #The1stBAT https://t.co/QlWHE30QEN',0
2016-02-22 21:09:10,b'RT @The1stBAT: The PG version of #Deadpoolmovie @VancityReynolds #The1stBAT https://t.co/QlWHE30QEN',0
2016-02-22 21:07:59,b'The different between #deadpoolmovie vs these other movies is that #DeadPool was more difficult to create.... https://t.co/MDtjKwhn94',2
2016-02-22 21:07:33,b'RT @The1stBAT: The PG version of #Deadpoolmovie @VancityReynolds #The1stBAT https://t.co/QlWHE30QEN',0
2016-02-22 21:06:29,b'The PG version of #Deadpoolmovie @VancityReynolds #The1stBAT https://t.co/QlWHE30QEN',12
2016-02-22 21:02:56,"b""RT @rogersdoritos: W:  how you know that she's here?\nW: because i'm constantly stalking her fucks \n#DeadpoolMovie""",0
2016-02-22 20:52:31,"b""RT @rogersdoritos: Omg I'm sorry and I'm so confuse , is sexist if I hit you or is sexist if I don't hit you , the line is pretty blur \n#De\xe2\x80\xa6""",0
2016-02-22 20:50:37,"b""RT @rogersdoritos: Omg I'm sorry and I'm so confuse , is sexist if I hit you or is sexist if I don't hit you , the line is pretty blur \n#De\xe2\x80\xa6""",0
2016-02-22 20:47:39,"b""Omg I'm sorry and I'm so confuse , is sexist if I hit you or is sexist if I don't hit you , the line is pretty blur \n#DeadpoolMovie""",0
2016-02-22 20:47:38,b'RT @YithianMaster: @Master_Snow_ @ItsNotRevenge @FrankCastleTP @mrjafri @The1stBAT @avgchick @Chrystaroth spoilers #DeadpoolMovie ;) https:\xe2\x80\xa6',0
2016-02-22 20:40:42,"b""W:  how you know that she's here?\nW: because i'm constantly stalking her fucks \n#DeadpoolMovie""",0
2016-02-22 20:40:13,b'RT @YithianMaster: @Master_Snow_ @ItsNotRevenge @FrankCastleTP @mrjafri @The1stBAT @avgchick @Chrystaroth spoilers #DeadpoolMovie ;) https:\xe2\x80\xa6',0
2016-02-22 20:32:56,b'RT @DuoRancell: Deadpool (2016) - Opening Scene #DEADPOOLpelicula #DeadpoolMovie #deadpoolsketchhunt https://t.co/wEH0OETLNb',0
2016-02-22 20:32:54,b'RT @YithianMaster: @Master_Snow_ @ItsNotRevenge @FrankCastleTP @mrjafri @The1stBAT @avgchick @Chrystaroth spoilers #DeadpoolMovie ;) https:\xe2\x80\xa6',0
2016-02-22 20:31:14,b'RT @zak9attack: @TexasTechSPS with the DAB before Deadpool #DabPool #DeadpoolMovie https://t.co/JeOtndwXvY',0
2016-02-22 20:29:04,"b""RT @InstallBase: You know what? #DeadpoolMovie humor reminds me of SpaceBalls and I F***in' LOVE SpaceBalls!!!""",0
2016-02-22 20:28:32,"b""You know what? #DeadpoolMovie humor reminds me of SpaceBalls and I F***in' LOVE SpaceBalls!!!""",4
2016-02-22 20:25:58,b'RT @DuoRancell: Deadpool (2016) - Opening Scene #DEADPOOLpelicula #DeadpoolMovie #deadpoolsketchhunt https://t.co/wEH0OETLNb',0
